id,title,link,content,gold_label,news_channel
10,ماہرہ خان کو شاہ رُخ کی کونسی بات نے بےحد متاثر کیا؟,https://www.express.pk/story/2731624/mahira-khan-ko-shahrukh-ki-konsi-bat-ne-behad-mutasir-kia,پاکستان کی خوبرو اداکارہ ماہرہ خان نے حال ہی میں بالی ووڈ کے سپر اسٹار شاہ رخ خان کی ایک خاصیت سے متعلق بات کی ہے جس نے 2017 کی فلم رئیس میں ایک ساتھ کام کرنے کے دوران ان پر دیرپا تاثر چھوڑا۔ لندن میں ایک تقریب میں ماہرہ نے شاہ رخ کے ساتھ اپنے کام کے تجربے کے بارے میں بات کرتے ہوئے کہا کہ شاہ رُخ میں دوسروں کو واقعی قابل قدر محسوس کروانے کی صلاحیت ہے۔ اداکارہ نے بتایا کہ ان کی شخصیت کا سب سے خوبصورت پہلو یہ ہے کہ وہ اپنی پوری توجہ اس شخص پر دیتے ہیں جس سے وہ بات کر رہے ہیں، چاہے وہ ذاتی طور پر ہو یا فون پر۔ A post shared by Galaxy Lollywood (@galaxylollywood) ماہرہ کا کہنا تھا کہ ’میرے خیال میں شاہ رخ کے بارے میں جو چیز خوبصورت ہے وہ یہ ہے کہ جب آپ ان سے بات کرتے ہیں یا انہیں میسج کرتے ہیں تو آپ بہت اہم محسوس کرتے ہیں، یہ ان کی خاصیت ہے کہ وہ سامنے والے کو امپورٹنس دیتے ہیں‘۔ یاد رہے کہ ماہرہ اور شاہ رخ خان 2017 میں فلم رئیس میں ایک ساتھ بڑے پردے پر جلوہ گر ہوئے تھے، ماہرہ شاہ رُخ کے ساتھ فلم کرنے کے بعد سے ان کی سخاوت اور مہربانی کے بارے میں اکثر بات کرتی ہیں اور اپنا تجربہ شیئر کرتی ہیں۔ A post shared by Farid Qureshi (@faridqureshi_uk) واضح رہے کہ کچھ دن قبل رئیس کے کاسٹنگ ڈائریکٹر مکیش اور رئیس کے ڈائریکٹر راہول ڈھولکیا نے ماہرہ کی کاسٹنگ کے پیچھے کی کہانی شیئر کرتے ہوئے بتایا تھا کہ انہیں ایسی اداکارہ کی تلاش تھی جو شاہ رخ خان کی عمر کے مطابق ہو اور آسیہ کے کردار کے مطابق ہو۔ انہوں نے کہا کہ شاہ رخ 50 سال کے تھے اس لیے ہمیں ایک ہیروئن کی ضرورت تھی جو کم از کم 30 سال کی ہو۔ راہول ڈھولکیا کے مطابق ماہرہ کو جس چیز نے دیگر اداکاراؤں سے الگگیا وہ اس کی ہندی پر کمان اور اس کردار میں وہ معصومیت تھی۔ ڈائریکٹر نے بتایا کہ شاہ رخ کی بیوی گوری کی والدہ نے ماہرہ کو ٹی وی پر دیکھا اور شاہ رُخ کو بتایا کہ اس لڑکی کو کاسٹ کر سکتے ہو جس کے بعد ماہرہ خان کا انتخاب کیا گیا۔,entertainment,Express News
11,سمانتھا پربھو نے فلموں میں اپنی ناکامی کا اعتراف کرلیا,https://www.express.pk/story/2731613/smanta-prbo-n-flmo-mi-apni-nakami-ka-aaatraf-krlia,"تامل فلم انڈسٹری کی معروف اداکارہ سمانتھا روتھ پربھو نے اپنی آخری چند فلموں کے بارے میں بات کرتے ہوئے بطور اداکارہ اپنی ناکامی قبول کرلی۔ اداکارہ نے انسٹاگرام پر مداحوں کے ساتھ سوال جواب کا سیشن رکھا  جس میں انہوں نے ماضی میں ""کچھ غلطیاں"" کرنے کا اعتراف کیا۔ سمانتھا رتھ پربھو نے اعتراف کیا کہ وہ پچھلی فلموں میں شاید اپنی بہترین کارکردگی نہیں دے سکیں تاہم اب وہ اپنے نئے پراجیکٹ (  Citadel: Honey Bunny) پر بہت محنت کر رہی ہیں۔ اداکارہ نے بتایا کہ نیا پراجیکٹ ان کیلئے ایک بڑا چیلنج ہے کیونکہ یہ شاید ان کی زندگی کا سب سے پیچیدہ اور چیلنجنگ کردار ہے۔ A post shared by prime video IN (@primevideoin) ایک شخص نے اداکارہ سے سوال کیا کہ کیا آپ ہمیں بتا سکتی ہیں کہ آپ نے سٹاڈل میں اپنے کردر کیلئے کتنی محنت کی ہے اور آپ کا کردار کیسا نظر آئے گا؟ سمانتھا نے جواب دیا کہ ’میں نے اپنے آپ سے وعدہ کیا ہے کہ میں ہر کردار کے ساتھ اپنے آپ کو چیلنج کروں گی، ہر چیلنج پچھلے سے زیادہ مشکل ہوگا۔ میں مانتی ہوں کہ میں نے ماضی میں کچھ غلطیاں کیں اور چیزیں واقعی کام نہیں آئیں میں ناکامی کو قبول کرتی ہوں۔ میں یہ قبول کرتی ہوں کہ میں اپنی آخری چند فلموں میں شاید اپنی بہترین کارکردگی نہیں دے سکی‘۔ A post shared by prime video IN (@primevideoin) واضح رہے کہ سمانتھا (Citadel: Honey Bunny) میں ورون دھون کے ساتھ جلوہ گر ہوں گی ایکشن سے بھرپور اس سیریز کی ہدایتکاری راج نیدی موڑو اور کرشنا ڈی کے نے کی ہے جو 7 نومبر کو اسٹریمنگ سائٹ پرائم ویڈیو پر پیش کی جائے گی۔ A post shared by ELLE India (@elleindia) اس سے قبل سمانتھا پربھو آخری مرتبہ تامل فلم یشودھا اور شکن تالم میں جلوہ گر ہوئی تھیں تاہم ان کی یہ فلمیں دنیا بھر سے 50 کروڑ سے کم ہی کما سکی اور ناکام رہیں۔",entertainment,Express News
12,مندر میں معافی مانگو یا 5 کروڑ دو، سلمان خان کو پھر قتل کی دھمکی,https://www.express.pk/story/2731604/mandir-main-maaafi-mango-ya-5-crore-do-salman-khan-ko-phr-qatal-ki-dhamki,بالی ووڈ اداکار سلمان خان کو ایک مرتبہ پھر بدنام زمانہ بشنوئی گینگ کی جانب سے قتل اور تاوان کی دھمکی موصول ہوئی ہے۔ بھارتی میڈیا رپورٹ کے مطابق ممبئی ٹریفک پولیس کنٹرول روم کو لارنس بشنوئی کے بھائی کی جانب سے دھمکی آمیز پیغام موصول ہوا ہے جس میں کہا گیا ہے کہ میں لارنس بشنوئی کا بھائی ہوں اگر سلمان خان زندہ رہنا چاہتے ہیں بشنوئی کمیونٹی کے مندر میں جاکر معافی مانگیں یا 5 کروڑ روپے ادا کریں ورنہ اگر وہ نہ مانے تو ہم اسے مار ڈالیں گے، ہمارا گروہ اب بھی سرگرم ہے‘۔ ممبئی ٹریفک پولیس کو یہ پیغام گزشتہ رات ایک مرتبہ پھر واٹس ایک پر موصول ہوا ہے اس سے قبل بھی ایک ایسا ہی دھمکی آمیز پیغام موصول کیا گیا تھا تاہم پولیس نے دعویٰ کیا تھا کہ وہ مذکورہ ملزم کو گرفتار کر چکی ہے۔ پولیس فی الحال اس پیغام کی تحقیقات کر رہی ہے اور اس کے پیچھے موجود شخص کا پتہ لگانے کی کوشش کر رہی ہے۔ ایکس پر ایک پوسٹ میں اے این آئی نے انکشاف کیا ہے کہ اس کیخلاف مقدمہ درج کیا جا رہا ہے۔ ٹویٹ میں ممبئی پولیس کی جانب سے لکھا گیا تھا کہ ’اداکار سلمان خان کو دھمکی کے معاملے میں ورلی پولیس اسٹیشن میں کیس درج کیا جارہا ہے جس نمبر سے یہ پیغام آیا تھا اس کا پتہ لگایا جا رہا ہے‘۔ واضح رہے کہ پچھلے مہینے بالی ووڈ کے سپر اسٹار کو 2 کروڑ ادا کرنے کے مطالبے کے ساتھ جان سے مارنے کی دھمکی دی گئی تھی جس پر پولیس نے تحقیقات شروع کی اور 30 اکتوبر کو ممبئی کے علاقے باندرہ کے ایک رہائشی کو گرفتار کیا تھا۔,entertainment,Express News
13,سلمان خان کی دھمکیوں کے باوجود تاج فلک نما پیلس میں 'سکندر' کی شوٹنگ جاری,https://www.express.pk/story/2731548/salmankhan-ki-dhamkion-ke-bawajood-sikandar-ki-shooting-jari,بالی وڈ اسٹار سلمان خان نے اپنی آنے والی فلم 'سکندر' کی شوٹنگ کے لیے حیدرآباد کے شاندار تاج فلک نما پیلس کا رخ کیا ہے۔ حالیہ دنوں میں موصول ہونے والی دھمکیوں کے باوجود، سلمان نے اپنی ٹیم کے ساتھ اس تاریخی مقام پر شوٹنگ شروع کر دی ہے۔ اس پیلس سے سلمان خان کی خاص وابستگی ہے، کیونکہ 2014 میں ان کی بہن ارپتا خان کی شادی اسی مقام پر ہوئی تھی۔ ایک ویڈیو سوشل میڈیا پر گردش کر رہی ہے جس میں پیلس کو خوبصورت روشنیوں سے سجا ہوا دکھایا گیا ہے۔ فلم کے اس سین میں، سلمان خان اور اداکارہ رشمیكا مندنا ایک جشن کا گیت فلمبند کر رہے ہیں جسے معروف موسیقار پریتم نے کمپوز کیا ہے۔ فلم کے اگلے شیڈول کی شوٹنگ ممبئی میں کی جائے گی جبکہ یورپ میں بھی دو رومانوی گانوں کی عکسبندی کا پلان ہے۔ 'سکندر' میں سلمان خان ایک بے رحم بزنس مین کے کردار میں نظر آئیں گے جو آخرکار اپنے گرد پھیلی کرپشن کو چیلنج کرتا ہے۔ اس فلم میں ساتھیاراج اور کاجل اگروال بھی اہم کردار ادا کر رہے ہیں۔,entertainment,Express News
14,اجے دیوگن کی 'سنگھم اگین' نے تین دن میں 126 کروڑ کا بزنس کر لیا,https://www.express.pk/story/2731546/ajaydavgan-ki-singhamagain-ne-3dino-main-126-crore-business-kar-lia,اجے دیوگن اور روہت شیٹی کی فلم سنگھم اگین نے باکس آفس پر تاریخ رقم کرتے ہوئے اپنے پہلے ویک اینڈ میں 126 کروڑ روپے کا بزنس کیا ہے۔ ابتدائی تخمینے کے مطابق، فلم نے اتوار کے دن 37 سے 39 کروڑ روپے کے درمیان کلیکشن کیا، جو اجے دیوگن اور روہت شیٹی کی کسی بھی فلم کے لیے سب سے بڑا اوپننگ ویک اینڈ ہے۔ 'سنگھم اگین' نے چنئی ایکسپریس اور گول مال اگین جیسے فلموں کے اوپننگ ویک اینڈ کلیکشن کو پیچھے چھوڑ دیا ہے۔ اگرچہ فلم کا مقابلہ 'بھول بھلیاں 3' سے بھی ہے، لیکن اس کے باوجود فلم کی کلیکشن شاندار رہی۔ روہت شیٹی کی اس فلم کی لاگت بھول بھلیاں 3 کے مقابلے میں زیادہ ہے، جس کا مطلب ہے کہ فلم کو لمبے عرصے میں کامیاب ہونے کے لیے مزید بڑا بزنس کرنا ہوگا۔ فلم کا ہدف 250 کروڑ روپے کا کلیکشن ہے اور اس کی کامیابی کا فیصلہ اگلے ویک اینڈ کے کلیکشن سے ہوگا۔,entertainment,Express News
15,امیتابھ بچن کے شو ’کون بنے گا کروڑ پتی‘ کو تاریخی غلطی پر شدید تنقید کا سامنا,https://www.express.pk/story/2731537/amitabhbachachan-ke-show-kbc-ko-historicalerror-pr-tanqeed-ka-samna,"حال ہی میں کون بنے گا کروڑ پتی کے سیزن 16 میں اداکار ورون دھون اپنے آنے والے ویب سیریز سیٹادل: ہنی بنی کی تشہیر کے لیے شو پر موجود تھے۔ اس دوران میزبان امیتابھ بچن نے ورون دھون اور ہدایتکاروں راج اور ڈی کے سے ایک تاریخی سوال پوچھا، جس میں کہا گیا کہ ""کون سی اداکارہ اپنے شوہر مہاراجہ ہنوانت سنگھ کے ساتھ ہوائی حادثے میں جاں بحق ہوئیں؟"" جواب کے اختیارات میں سلوچنا، ممتاز، نادرہ، اور زبیدہ شامل تھیں۔ ورون دھون اور راج اور ڈی کے نے آخرکار زبیدہ کو جواب کے طور پر منتخب کیا۔ بعد میں معلوم ہوا کہ شو میں سوال میں زبیدہ کے حوالے سے دی گئی معلومات درست نہیں تھیں۔ اصل زبیدہ، جو کہ بھارت کی پہلی ٹاکی فلم عالم آرا کی مشہور اداکارہ تھیں، کا مہاراجہ ہنوانت سنگھ سے کوئی تعلق نہیں تھا۔ یہ غلطی جلد ہی سوشل میڈیا پر موضوع بن گئی، جہاں ناظرین نے تحقیق کی کمی پر سوال اٹھایا۔ زبیدہ بیگم کے بیٹے اور معروف صحافی خالد محمد نے بھی سوشل میڈیا پر شو کی اس غلطی پر وضاحت کا مطالبہ کرتے ہوئے لکھا، ""کون بنے گا کروڑ پتی، کیا میں وضاحت کی درخواست کر سکتا ہوں؟ میری والدہ زبیدہ، جو عالم آرا کی اداکارہ تھیں، نہ کہ وہ زبیدہ جن کا ذکر شو میں کیا گیا۔"" خالد محمد کے بیان کے بعد ناظرین کی طرف سے بھی اس پر ردعمل آیا، اور سوشل میڈیا پر یہ معاملہ زیر بحث رہا۔",entertainment,Express News
16,شاہ رخ خان نے اپنی سالگرہ پر پولیس کو کھانا بھیج کر دل جیت لیے,https://www.express.pk/story/2731524/shahrukhkhan-ne-apni-salgirah-par-police-ko-khana-bhej-ka-dil-jeet-lye,سوشل میڈیا پر وائرل تصاویر میں دیکھا جا سکتا ہے کہ پولیس اہلکار شاہ رخ خان کی جانب سے بھیجے گئے کھانے کے پیکٹ تقسیم کر رہے ہیں۔ ایک مداح نے X (سابقہ ٹویٹر) پر ویڈیو شیئر کرتے ہوئے کہا، “کنگ خان کی جانب سے پولیس کے لیے کھانے کے ڈبے، وہ واقعی ’کنگ‘ ہیں۔” شاہ رخ خان نے اپنی سالگرہ اہل خانہ کے ساتھ کیک کاٹ کر منائی اور پھر ایک خاص ایونٹ میں اپنے مداحوں سے ملاقات بھی کی۔ اس موقع پر انہوں نے کہا، “میں آج دیر سے جاگا کیونکہ رات دیر تک ڈنر چل رہا تھا۔ میرے چھوٹے بچے کو آئی پیڈ کی وجہ سے کچھ پریشانیاں تھیں اور میری بیٹی کو اپنے کپڑوں کی فٹنگ میں مسئلہ تھا۔” شاہ رخ کی اگلی فلم ’کنگ‘ ہوگی جس میں وہ اپنی بیٹی سوہانہ خان کے ساتھ جلوہ گر ہوں گے۔ یہ فلم اگلے سال پروڈکشن میں آئے گی اور اس کی ریلیز عید 2026 پر متوقع ہے۔,entertainment,Express News
17,کارتک آریان کی ’بھول بھلیاں 3‘ نے 100 کروڑ کا سنگ میل عبور کرلیا,https://www.express.pk/story/2731515/kartk-aarian-ki-bol-blia-3-n-100-kro-ka-sng-mil-aabor-krlia,کارتک آریان کی فلم 'بھول بھلیاں 3' نے باکس آفس پر 100 کروڑ کا شاندار سنگ میل عبور کرلیا ہے، جس سے کارتک کی یہ چوتھی فلم بن گئی ہے جس نے 100 کروڑ کلب میں جگہ بنائی ہے۔ اس بڑی کامیابی نے کارتک آریان کو بالی وڈ کے ان ستاروں کے ساتھ کھڑا کر دیا ہے جنہوں نے اپنی چار فلموں کے ساتھ 100 کروڑ سے زیادہ کا بزنس کیا ہے، ان میں امیتابھ بچن، ورون دھون، آیوشمان کھرانہ اور ابھیشیک بچن شامل ہیں۔ کارتک آریان کے 100 کروڑ کلب میں شامل ہونے والی چار فلمیں یہ ہیں: بھول بھلیاں 3 – کارتک کی تازہ ترین فلم، جس میں انہوں نے خوف اور مزاح کو یکجا کر کے شائقین کو خوب محظوظ کیا۔ بھول بھلیاں 2 – کارتک کی پہلی ہارر کامیڈی فلم جس نے انہیں گھریلو نام بنا دیا۔ لکا چھپی – کرِتی سینن کے ساتھ رومانس اور مزاح پر مبنی یہ فلم بھی باکس آفس پر کامیاب رہی۔ سونو کے ٹیٹو کی سویٹی – کارتک کی مزاحیہ اداکاری نے اس فلم کو بلاک بسٹر بنا دیا۔ کارتک آریان کی مقبولیت مسلسل بڑھ رہی ہے اور انہیں ایک بااعتماد اسٹار سمجھا جا رہا ہے۔ بھول بھلیاں 3 کی کامیابی نے کارتک کے کیریئر کو مزید بلندی پر پہنچا دیا ہے اور انہیں ایک ایسے اداکار کے طور پر تسلیم کیا ہے جو مختلف قسم کے کرداروں کو بہترین انداز میں پیش کر سکتے ہیں۔,entertainment,Express News
18,دلجیت دوسانجھ کا جے پور کنسرٹ میں مارواڑی مداح کے ساتھ اسٹیج پر بھنگڑا,https://www.express.pk/story/2731508/diljitdosanjh-ka-jaipur-concert-main-marvari-fan-ke-sath-stag-par-bhangda,"دلجیت دوسانجھ کے دل-لومیناتی ٹور کا شاندار کنسرٹ دہلی کے بعد جے پور میں منعقد ہوا جہاں ایک خوبصورت لمحہ دیکھنے کو ملا۔ کنسرٹ کے دوران دلجیت نے ایک مارواڑی مداح کو اسٹیج پر بلا کر اس کی پگڑی کی تعریف کی اور بھارتی ثقافت کی رنگا رنگی کو سراہا۔ دلجیت کی ٹیم نے اس لمحے کو انسٹاگرام پر شیئر کیا جس میں دلجیت مداح کے ساتھ بھنگڑا ڈانس کرتے نظر آئے۔ دلجیت نے مداحوں سے کہا، ""بھائی کی پگڑی کے لیے زوردار تالیاں ہونی چاہئیں!"" اور مزید کہا کہ ہماری ثقافت کا حسن یہ ہے کہ چند گھنٹوں کے سفر میں ہماری زبان، کھانے، سب کچھ بدل جاتا ہے۔ انہوں نے کہا، ""ہم سب کو پیار کرتے ہیں، چاہے ہم جے پور سے ہوں، گجرات سے، دہلی یا پنجاب سے۔"" A post shared by DILJIT DOSANJH (@diljitdosanjh) دلجیت نے مداح سے اس کا تعلق پوچھا، جس پر مداح نے مارواڑی ہونے کی تصدیق کی۔ دلجیت نے مزاحیہ انداز میں اپنے گانے ""میں ہوں پنجاب"" کو بدل کر کہا، ""میرا بھائی مارواڑی آ گیا اوئے!"" جس کے بعد دونوں نے مل کر بھنگڑا کیا اور حاضرین کا دل جیت لیا۔ دلجیت اس سال تین فلموں میں نظر آئے: امتیاز علی کی ""امر سنگھ چمکیلا""، ""کریو"" جس میں ان کے ساتھ کرینہ کپور، کریتی سینن، اور تبو ہیں، اور پنجابی فلم ""جٹ اینڈ جولیٹ 3"" جس میں نیرو باجوا کے ساتھ ان کی جوڑی بنی۔",entertainment,Express News
19,امریکی گلوکارہ نے قومی ترانے کے دوران گالی دینے پر معافی مانگ لی,https://www.express.pk/story/2731503/americansinger-ne-nationalantheme-ke-doran-gali-dene-par-mafi-mang-li,برطانوی نشریاتی ادارے کے مطابق یہ واقعہ براہ راست ٹی وی نشریات کے دوران پیش آیا، جس کی ویڈیو تیزی سے سوشل میڈیا پر وائرل ہوگئی۔ واقعے کے فوراً بعد لومس نے سامعین سے قومی ترانہ دوبارہ پڑھنے کی اجازت مانگی، تاہم انہیں بتایا گیا کہ نشریات براہ راست ہے۔ اس واقعے کے بعد لومس کو شدید تنقید کا سامنا کرنا پڑا، جس پر انہوں نے انسٹاگرام پر ایک ویڈیو پوسٹ کرتے ہوئے اپنی غلطی کو حادثہ قرار دیا اور معافی مانگی۔ لومس نے کہا کہ انہیں بہت افسوس ہے اور ان کا ارادہ قومی ترانے کے دوران غلطی کرنے کا نہیں تھا، بلکہ گھبراہٹ میں یہ غلطی ہوگئی۔,entertainment,Express News
20,"""ڈنکی"" اور ""جڑواں 2"" میں کام پر توقع سے کم معاوضہ ملا، تاپسی پنوں کا انکشاف",https://www.express.pk/story/2731496/dunki-or-judwa2-me-kam-par-tawaqa-se-kam-mawaza-mila-tapssipannu,"بالی ووڈ اداکارہ تاپسی پنوں نے حالیہ انٹرویو میں انکشاف کیا کہ انہیں بڑی کمرشل فلموں جیسے ""ڈنکی"" اور ""جڑواں 2"" میں توقع سے کم معاوضہ ملا۔ ان کا کہنا تھا کہ عوام کا خیال ہے کہ وہ ایسی فلمیں زیادہ پیسے کے لیے کرتی ہیں، مگر حقیقت میں ان کو لیڈ کردار والی فلموں میں زیادہ معاوضہ ملتا ہے۔ تاپسی نے ""انڈین ایکسپریس"" کو انٹرویو دیتے ہوئے کہا، ""لوگ سمجھتے ہیں کہ میں فلمیں جیسے 'جڑواں' یا 'ڈنکی' پیسے کے لیے کرتی ہوں، مگر حقیقت میں مجھے زیادہ پیسے ان فلموں میں ملتے ہیں جہاں میں مرکزی کردار میں ہوتی ہوں، جبکہ بڑی فلمیں مجھے اتنا نہیں دیتیں کیونکہ انہیں لگتا ہے کہ وہ میرے لیے احسان کر رہے ہیں۔"" تاپسی نے یہ بھی بتایا کہ بڑی فلموں میں ہیروئن کا انتخاب اکثر مرد ہیروز کے ہاتھ میں ہوتا ہے، اور تقریباً 75 فیصد معاملات میں ہیرو ہی یہ فیصلہ کرتا ہے کہ اس کے ساتھ کونسی ہیروئن کام کرے گی۔ انہوں نے مزید کہا، ""کچھ ہیرو پر اعتماد ہوتے ہیں، جبکہ دوسرے کسی ایسی اداکارہ کو لینے سے گریز کرتے ہیں جو ان پر سبقت نہ لے جائے۔""",entertainment,Express News
21,عالیہ بھٹ، رنبیر اور راہا کا دیوالی پر سونے جیسے رنگوں میں خوبصورت انداز، تصاویر وائرل,https://www.express.pk/story/2731489/alibhatt-ranbir-raha-ka-diwali-par-sone-jaisay-rango-me-khubsurat-andaz-picsviral,"بالی ووڈ میں دیوالی 2024 کی خوشیوں میں عالیہ بھٹ اور رنبیر کپور نے اپنی بیٹی راہا کے ساتھ فیملی پوجا میں شرکت کی۔ یہ خاص موقع نہ صرف ان کے لیے بلکہ ان کے مداحوں کے لیے بھی خاص رہا، جب انہوں نے انسٹاگرام پر اپنی دیوالی کی تقریب کی جھلکیاں شیئر کیں۔ اس موقع پر عالیہ کی والدہ سونی رازدان، بہن شاہین بھٹ اور رنبیر کی والدہ نیتو کپور بھی ان کے ساتھ موجود تھیں۔ تصاویر میں عالیہ اور رنبیر کو سنہرے رنگ کے روایتی ملبوسات میں دیکھا جا سکتا ہے۔ عالیہ نے خوبصورت گولڈن آرگنزا ساڑھی پہن رکھی تھی، جب کہ رنبیر نے سادہ ریشمی کُرتا پہنا تھا۔ ننھی راہا نے بھی گولڈن کُرتا اور پینٹ پہن کر اپنی ماما اور پاپا کے ساتھ تصویروں میں پیارا اضافہ کیا۔ عالیہ نے پوسٹ کے کیپشن میں لکھا، ""روشنی، محبت اور قیمتی لمحات۔ خوش دیوالی!"" اس پوسٹ میں جوڑی کے لباس کی ہم آہنگی اور سادہ ماحول کی خوبصورتی نے مداحوں کے دل جیت لیے۔ A post shared by Alia Bhatt 💛 (@aliaabhatt) ایک تصویر میں رنبیر اور عالیہ کو راہا کے ساتھ آرتی کی تھالی تھامے ہوئے دیکھا جا سکتا ہے، جبکہ آخری تصویر میں گیندے اور چمیلی کے پھولوں سے بنی رنگولی نے ان کے گھر کی روایتی خوبصورتی میں چار چاند لگا دیے۔ عالیہ کی آئندہ فلموں میں یش راج فلمز کی اسپائی تھرلر الفا شامل ہے جس میں وہ شرواری کے ساتھ نظر آئیں گی، اور سنجے لیلا بھنسالی کی لو اینڈ وار میں رنبیر کپور اور وکی کوشل کے ساتھ اداکاری کریں گی۔",entertainment,Express News
