id,title,link,content,gold_label
2290,آئی ایم ایف نے اخراجات میں کمی کیلئے صوبوں سے درست ٹائم لائن مانگ لی,https://urdu.geo.tv/latest/386853-,اسلام آباد: صوبوں خصوصاً پنجاب کی جانب سے مطلوبہ ریونیو سرپلس پیدا کرنے میں ناکامی پر خدشات کے درمیان آئی ایم ایف مشن نے اخراجات کو کم کرنے کے لیے ہائر ایجوکیشن کمیشن (ایچ ای سی) اور بی آئی ایس پی پروگرام پر اخراجات میں حصہ ڈالنے کے لیے صوبوں سے درست ٹائم لائنز مانگ لیں۔ قومی مالیاتی معاہدے (این ایف پی) پر مرکز اور چاروں صوبوں نے آئی ایم ایف کے ایگزیکٹو بورڈ سے 7 ارب ڈالر کی توسیعی فنڈ سہولت (ای ایف ایف) کے تحت منظوری حاصل کرنے سے قبل دستخط کیے تھے جیسا کہ پانچ حکومتوں نے محصولات میں اضافے، اخراجات کو بانٹنے اور گورننس کو بہتر بنانے کے لیے مالیاتی فریم ورک پر اتفاق کیا تھا۔ دورے پر آئے آئی ایم ایف مشن نے جمعرات کو پاکستانی حکام کے ساتھ بات چیت کا سلسلہ جاری رکھا اور اب وہ اس امید کے ساتھ اس نتیجے کی جانب بڑھ رہے ہیں کہ دونوں فریقین آج مذاکرات کا اختتام کریں گے۔ پاکستان اور آئی ایم ایف کے درمیان مذاکرات کے چوتھے روز صوبائی حکومتوں کی کارکردگی کے جائزے کے دوران صوبائی سرپلس بجٹ کا ہدف پورا نہ ہونے پر تحفظات کا اظہار کیا گیا توقع ہے کہ آئی ایم ایف 11 نومبر سے شروع ہونے والے اور 15 نومبر 2024 کو اختتام پذیر ہونے والے پانچ روزہ مذاکرات کے اختتام پر ایک پریس بیان جاری کرے گا۔ آئی ایم ایف نے بدھ کی رات اور جمعرات کی صبح پبلک انویسٹمنٹ مینجمنٹ (پی آئی ایم ایے) اور Climate-PIMA پر پیش رفت کا جائزہ لیا جیسا کہ اسلام آباد نے پہلے ہی آئی ایم ایف سے کلائمیٹ فنانس کے تحت 7 سے 8 ارب ڈالر تک کے قرضوں کو بڑھانے کے لیے آئی ایم ایف سے ایک ارب ڈالر کی اضافی فنڈنگ ​​کی درخواست کی تھی۔ C-PIMA کے تحت حکومت دسمبر 2024 تک پبلک سیکٹر ڈویلپمنٹ پروگرام (پی ایس ڈی پی) میں سرمایہ کاری کے تمام منصوبوں کے ہمارے جائزے کے نتائج کی تفصیل کے ساتھ ایک رپورٹ تیار کرے گی۔,Sports
2291,پنجاب میں اسموگ کا زور کم نہ ہوا، لاہور آج بھی دنیا کے آلودہ ترین شہروں میں سرفہرست,https://urdu.geo.tv/latest/386848-,  لاہور: پنجاب میں اسموگ کا زور کم نہ ہوا اورلاہور آج بھی دنیاکے آلودہ ترین شہروں میں سرفہرست ہے۔ خراب فضائی معیار کے باعث لاہور میں صبح کے اوقات میں ائیر کوالٹی انڈیکس 710 ریکارڈ کیا گیا۔ پنجاب کے آلودگی کے متاثرہ شہروں میں رحیم یار خان میں پارٹیکولیٹ میٹرز 826 پر آگئے جب کہ ملتان میں 710 ریکارڈ کیا گیا۔ دوسری جانب لاہور میں شدید دھند کے باعث ائیرپورٹ، کینٹ اور اطراف میں حد نگاہ صفر ہوگئی جب کہ موٹروے ایم 2 اسلام آباد سے لاہور، ایم 3 لاہور سے درخانہ اور ایم 4 پنڈی بھٹیاں سے ملتان، ایم 5 ملتان سے جلال پور، ایم 11 لاہور  سے کامونکی اور لاہور سیالکوٹ موٹروے  مکمل بند  کردی گئی۔ اس کے علاوہ آج سے 16 نومبر تک لاہور، راولپنڈی، کے پی اور پنجاب کے بالائی اضلاع  میں بارش متوقع ہے جس سے اسموگ میں  کمی کا امکان ظاہر کیا جارہا ہے۔ پنجاب میں اسموگ کا زور کم نہیں ہوا اور لاہور میں  ایئر کوالٹی انڈیکس 1406 ریکارڈ  کیا گیا۔ اے کیو آئی کے مطابق  لاہور کے فدا حسین روڈ پر اے کیو آئی 1491 ریکارڈ کیا گیا ,Sports
2292,زرعی زمین پر ہاؤسنگ سوسائٹیاں نہ بنائی جائیں، اسموگ پرکم از کم 10 سال کی پالیسی بنانی چاہیے: لاہور ہائیکورٹ,https://urdu.geo.tv/latest/386871-,لاہور ہائیکورٹ نے اسموگ سے متعلق کیس میں کہا ہےکہ حکومت کو اسموگ پر کم سے کم 10 سال کی پالیسی بنانی چاہیے۔ لاہور ہائیکورٹ کے جسٹس شاہد کریم نے اسموگ کے تدارک کے لیے دائر درخواستوں پر سماعت کی اور اس موقع پر  ایڈووکیٹ جنرل پنجاب خالد اسحاق عدالت میں پیش ہوئے۔ سماعت کے دوران عدالت نے ایڈووکیٹ جنرل کو ہدایت کی کہ وزیر اعلیٰ پنجاب واپس آئیں تو آپ کو اسموگ پرطویل مدتی پالیسی پر بات کرنی چاہیے، کم از کم 10 سال کی پالیسی بنانی چاہیے۔ ایڈووکیٹ جنرل نے عدالت کو بتایا کہ پنجاب میں  الیکٹرک بسیں چلانے کے لیے بجٹ مختص کردیا ہے، اگلے سال جون سے قبل یہ الیکٹرک بسیں سڑکوں پر ہوں گی جب کہ ہم فوڈ سکیورٹی سےمتعلق اقدامات بھی کررہے ہیں۔   ایڈووکیٹ جنرل نے مزید بتایا کہ سیلاب کی صورتحال سے نمٹنے اور بارش کے پانی کو محفوظ بنانے کے لیے بھی اقدامات کررہے ہیں، زمینی سطح کا درجہ حرارت بھی بڑھا ہے، ہم اس پر بھی کام کررہے ہیں۔ خالد اسحاق کا کہنا تھا کہ اربن فاریسٹ کے لیے کام شروع ہے، مارچ میں عدالت کو اس کی رپورٹ دیں گے،  اس پر عدالت نے کہا کہ آپ بیجنگ ماڈل دیکھ کر عدالت کی معاونت کریں۔ عدالت نے حکومتی اقدام کو سراہتے ہوئے کہا کہ حکومت کو چاہیے کہ اعلان کرے زرعی زمین پر ہاؤسنگ سوسائٹیاں نہ بنائی جائیں، زیر زمین پانی محفوظ کرنے والا ایک پودہ ہے جس کو زیادہ سے زیادہ لگایا جائے اور 10 مرلہ گھروں میں واٹر ٹریٹمنٹ پلانٹ لگانا لازمی قرار دیا جائے۔ بعد ازاں عدالت نے اسموگ سے متعلق اقدامات کی  عملدرآمد رپورٹس طلب کرتے ہوئے کیس کی مزید سماعت اگلے ہفتے تک ملتوی کردی۔,Sports
2293,پنجاب میں دھند سے فلائٹ آپریشن شدید متاثر، 11 پروازیں منسوخ اور متعدد تاخیر کا شکار,https://urdu.geo.tv/latest/386867-,لاہور: پنجاب میں شدید دھند کی وجہ سے مختلف ائیرپورٹس کا فلائٹ آپریشن شدید متاثر ہے جس کے باعث 11 پروازیں منسوخ کردی گئیں۔ ایوی ایشن ذرائع کے مطابق پنجاب میں دھند سے فلائٹ آپریشن متاثر ہوا ہے جس کے باعث 11 پروازیں منسوخ کردی گئی ہیں اور 3 کو متبادل ائیرپورٹس پر اتارا گیا جب کہ 53 پروازیں تاخیر کا شکار بھی ہوئیں۔ ایوی ایشن ذرائع کا بتانا ہے کہ کراچی سے فیصل آبادکی دو پروازیں، لاہور کوئٹہ کی دو پروازیں، جدہ سے لاہور کی پرواز، مسقط سے سیالکوٹ کی دو پروازیں اور اسلام آباد گلگت کی 4 پروازیں بھی مسنوخ کردی گئیں۔ خراب فضائی معیار کے باعث لاہور میں صبح کے اوقات میں ائیر کوالٹی انڈیکس 710 ریکارڈ کیا گیا دوحہ سے ملتان کی پرواز کو اسلام آباد اتارا گیا اور بعد ازاں موسم ٹھیک ہونے پر پرواز کو  واپس ملتان لایا گیا، جدہ سے لاہور کی پرواز کو بھی اسلام آباد اتار لیا گیا جب کہ دمام سے سیالکوٹ کی پرواز لاہور ائیرپورٹ پر اتارا گیا۔ ایوی ایشن ذرائع کے مطابق لاہور سے کوالالمپور کی پرواز،لاہور سے بینکاک کی پرواز بھی آج صبح تک ٹیک آف نہ کرسکی جب کہ کراچی اسلام آباد کے مابین 7 پروازیں تاخیر کا شکار ہیں۔ کراچی لاہور کی 5 پروازیں بھی تاخیر کا شکار ہیں، لاہور ائیرپورٹ پر آمد و روانگی کی 19 پروازیں تاخیر کا شکار ہیں جب کہ لاہور سے دبئی اور ابوظبی کی 3 پروازوں کی روانگی میں 6 گھنٹے سے زائد کی تاخیر ہوئی ہے۔,Sports
2294,اسموگ: لاہور اور ملتان میں ہیلتھ ایمرجنسی نافذ، ہفتے میں تین دن مکمل لاک ڈاؤن کا اعلان,https://urdu.geo.tv/latest/386884-,  لاہور: پنجاب حکومت نے اسموگ کی بگڑتی صورتحال پر لاہور اور ملتان میں ہیلتھ ایمرجنسی نافذ کردی۔ پنجاب کی سینئر وزیر مریم اورنگزیب نے پریس کانفرنس میں کہا کہ اسموگ کی بگڑتی صورتحال پر لاہور اور ملتان میں ہیلتھ ایمرجنسی کا اعلان کرتی ہوں، لاہور اور ملتان میں جمعہ، ہفتہ اور اتوار مکمل لاک ڈاؤن ہوگا، دونوں شہروں میں ہفتے سے اگلے اتوار تک تعمیرات پر پابندی لگا رہے ہیں۔   انہوں نے کہا کہ ہیلتھ ڈیسک اور اسپتالوں میں اسٹاف کی چھٹیاں منسوخ کردی ہیں، محکموں کو ادویات وافر کرنے کی ہدایت کی جب کہ شہری موٹر سائیکل پر ایمرجنسی کے سوا باہر نہ نکلیں اور ماسک کا استعمال کریں۔ سینئر وزیر نے مزید کہا کہ بدھ تک ڈیٹا دیکھیں گے، اسموگ ہیلتھ کرائسس میں تبدیل ہو چکا ہے، پنجاب حکومت اسموگ کی روک تھام کیلئے ہر ممکن اقدام کررہی ہے اور اسموگ کی روک تھام کیلئے 10 سال کی پالیسی دے دی ہے۔ مریم اورنگزیب کا کہنا تھا کہ حکومت کے مختلف محکمے اسموگ کی روک تھام کیلئے دن رات کام کررہے ہیں، زگ زیگ ٹیکنالوجی پر نہ آنے والے بھٹے مسمار کیے جارہے ہیں تاہم اسموگ پر قابو پانا ایک لانگ ٹرم پراسیس ہے، اس پر قابو پانے کیلئے تین 3 ماہ کے ہنگامی اقدامات کیے جا رہے ہیں۔ سینئر وزیر نے مزید کہا کہ اسموگ کے باعث اسکول مزید ایک ہفتے تک بند رہیں گے، کالجز اور یونیورسٹیز میں آن لائن کلاسز ہوں گی، ریسٹورینٹس کو شام4بجے تک کا وقت دیا ہے تاہم ریسٹورینٹس سے کھانا لے جانے کی اجازت رات 8 بجے تک  ہوگی۔,International
2295,بشریٰ بی بی کی سیاست میں انٹری کی خبریں، عمران خان کا بیان سامنے آگیا,https://urdu.geo.tv/latest/386894-,بانی چیئرمین پی ٹی آئی عمران خان نے اہلیہ بشریٰ  بی بی کی سیاست میں انٹری سے متعلق خبروں پر ردعمل دیا ہے۔ اڈیالہ جیل کے باہر میڈیا سے گفتگو کرتے ہوئے فیصل چوہدری ایڈووکیٹ کا کہنا تھا عمران خان نے کہا نیب کے بیان کے بعد چیئرمین نیب اور تفتیشی افسراستعفیٰ دیں۔ ان کا کہنا تھا بانی پی ٹی آئی کا جھوٹے مقدمہ میں ٹرائل کیا گیا، ہم ریفرنس کو ریمانڈ بیک کرنے کو نہیں مانیں گے، کہتے ہیں جمہوریت خطرے میں ہے لیکن ملک میں جمہوریت موجود ہی نہیں ہے۔ ان کا کہنا تھا اپوزیشن جماعتوں کو ساتھ ملانے کے لیے سیاسی کمیٹی کی ذمہ داری لگائی گئی ہے۔   بشریٰ بی بی کی سیاست میں انٹری سے متعلق سوال پر فیصل چوہدری ایڈووکیٹ کا کہنا تھا بانی پی ٹی آئی  نے کہا کہ بشریٰ بی بی سیاست میں حصہ نہیں لے رہیں اور نہ حصہ لیں گی، بشریٰ بی بی نے بانی پی ٹی آئی کا پیغام پارٹی رہنماؤں تک پہنچانا تھا، بشریٰ بی بی کے ذریعے پارٹی رہنماؤں تک پیغام رسانی کی گئی۔ فیصل چوہدری ایڈووکیٹ کا کہنا تھا بانی پی ٹی آئی کو سیاسی قائدین سے ملاقات کی اجازت نہیں مل رہی، جب ایسے حالات پیدا کیے جائیں گے تو پیغام کسی نہ کسی کے ذریعے تو بھیجا جائے گا۔ رہنما پی ٹی آئی علی محمد خان کا کہنا تھا کل توشہ خانہ کیس ہائی کورٹ سے اڑ گیا، نیب وکیل نے اعتراف کیا کہ بانی پی ٹی آئی کو حق دفاع سے محروم کیا گیا، نیب وکیل نے مانا کہ سرکاری گواہ پر وکلا صفائی کو جرح کا موقع نہیں دیا گیا، جس طرح توشہ خانہ کیس اڑا اسی طرح یہ 190 ملین پاؤنڈ ریفرنس بھی اڑے گا۔ پی ٹی آئی کے احتجاج سے متعلق سوال پر علی محمد خان کا کہنا تھا احتجاج کے لیے اسلام اباد میں جگہ کا تعین لیڈرشپ کرے گی۔ یاد رہے کہ پاکستان تحریک انصاف نے 24 نومبر کو اسلام آباد میں احتجاج کی کال دے رکھی ہے۔,International
2296,چیمپئنز ٹرافی: آئی سی سی نے بھارت سے پاکستان نہ آنے کی تحریری وجوہات طلب کرلیں,https://urdu.geo.tv/latest/386882-,انٹرنیشنل کرکٹ کونسل (آئی سی سی) نے بھارتی کرکٹ بورڈ سے چیمپئنز ٹرافی کے لیے پاکستان نہ آنے کی تحریری وجوہات طلب کر لیں۔ ذرائع کے مطابق پاکستان کرکٹ بورڈ نے آئی سی سی سے بھارتی خط کی تحریری کاپی مانگی تھی جبکہ بھارتی کرکٹ بورڈ نے آئی سی سی کو پاکستان نہ جانے بارے زبانی آگاہ کیا تھا۔ ذرائع کا بتانا ہے کہ اب آئی سی سی نے انڈین کرکٹ بورڈ کو تحریری وجوہات بیان کرنے کا کہا ہے، پاکستان تحریری وجوہات ملنے پر ان کئ حق میں ٹھوس شواہد مانگ سکتا ہے۔ ذرائع کا کہنا ہے کہ قوانین کے مطابق انڈین بورڈ کو پاکستان نہ جانے کی ٹھوس وجوہات دینا ہوں گی، آئی سی سی کو وجوہات کا جائزہ لے کر بھارت کے بارے میں حتمی فیصلہ کرنا ہو گا۔ ذرائع کے مطابق پاکستان نہ جانے کی وجوہات جائز نہ ہوئیں تو بھارتی ٹیم کو آنے کا کہا جائے گا، بھارت نہ مانا تو چمپئینز ٹرافی میں 9ویں ٹیم کو شامل کیا جا سکتا ہے۔ ذرائع کا کہنا ہے کہ بھارتی ٹیم کے شریک نہ ہونے سے آئی سی سی کو 50 کروڑ ڈالرز کا نقصان ہوگا، آئی سی سی نے ٹرافی کے نشریاتی حقوق، اشتہارات اور اسپانسرشپ سے کمائی کرنی ہے، پاک بھارت میچز نہ ہونے سے انڈین بورڈ کے نقصان کا تخمینہ 10 کروڑ ڈالرز ہے۔,International
2297,شیخ رشید صدر زرداری کے قتل کی سازش کے کیس سے بری,https://urdu.geo.tv/latest/386864-,ڈسٹرکٹ اینڈ سیشن کورٹ اسلام آباد نے صدر آصف علی زرداری کے خلاف قتل کی سازش کرنے کے کیس میں سابق وزیر داخلہ شیخ رشید احمد کو بری کر دیا۔ جوڈیشل مجسٹریٹ یاسرمحمود نےشیخ رشید کی درخواست بریت پر محفوظ فیصلہ سنایا۔ شیخ رشید احمد کا کچہری کے باہر میڈیا سے گفتگو کرتے ہوئے کہنا تھا آج اللہ تعالیٰ کی مدد سے بری ہوا ہوں، اب بس دہشت گردی کے 14 کیس رہ گئے ہیں، ان حکمرانوں سے جو کام لینا تھا وہ لے لیا گیا ہے، اب یہ خود کہہ رہے ہیں انڈے اور ٹماٹر پڑتے ہیں۔ سابق وفاقی وزیر کا کہنا تھا آپ دونوں پارٹیاں نفرت کا نشان ہیں ہر کوئی آپ سے نفرت کرتا ہے،  میں یہاں تھا ہی نہیں جب واقعہ ہوا، مگر دہشت گردی کے مقدمات بنا دیے گئے، مچھ، لسبیلہ، مری میں کیس ہوا جو جگہ میں نے دیکھی ہی نہیں۔   ان کا کہنا تھا کسانوں کو پہلے ہی گندم کا ریٹ نہیں مل رہا، یہ آئی ایم ایف کے شکنجے کی حکومت ہے۔ یاد رہے کہ شیخ رشید کے خلاف تھانہ آبپارہ میں 2023 میں مقدمہ درج کیا گیا تھا، شیخ رشید کے خلاف سازش، عوام کو اکسانے کی دفعات مقدمہ میں لگائی گئی تھیں۔ گزشتہ روز  ڈسٹرکٹ اینڈ سیشن کورٹ اسلام آباد نے شیخ رشید کی بریت کی درخواست پر فیصلہ محفوظ کیا تھا۔,International
2298,آئی ایم ایف نے اخراجات میں کمی کیلئے صوبوں سے درست ٹائم لائن مانگ لی,https://urdu.geo.tv/latest/386853-,اسلام آباد: صوبوں خصوصاً پنجاب کی جانب سے مطلوبہ ریونیو سرپلس پیدا کرنے میں ناکامی پر خدشات کے درمیان آئی ایم ایف مشن نے اخراجات کو کم کرنے کے لیے ہائر ایجوکیشن کمیشن (ایچ ای سی) اور بی آئی ایس پی پروگرام پر اخراجات میں حصہ ڈالنے کے لیے صوبوں سے درست ٹائم لائنز مانگ لیں۔ قومی مالیاتی معاہدے (این ایف پی) پر مرکز اور چاروں صوبوں نے آئی ایم ایف کے ایگزیکٹو بورڈ سے 7 ارب ڈالر کی توسیعی فنڈ سہولت (ای ایف ایف) کے تحت منظوری حاصل کرنے سے قبل دستخط کیے تھے جیسا کہ پانچ حکومتوں نے محصولات میں اضافے، اخراجات کو بانٹنے اور گورننس کو بہتر بنانے کے لیے مالیاتی فریم ورک پر اتفاق کیا تھا۔ دورے پر آئے آئی ایم ایف مشن نے جمعرات کو پاکستانی حکام کے ساتھ بات چیت کا سلسلہ جاری رکھا اور اب وہ اس امید کے ساتھ اس نتیجے کی جانب بڑھ رہے ہیں کہ دونوں فریقین آج مذاکرات کا اختتام کریں گے۔ پاکستان اور آئی ایم ایف کے درمیان مذاکرات کے چوتھے روز صوبائی حکومتوں کی کارکردگی کے جائزے کے دوران صوبائی سرپلس بجٹ کا ہدف پورا نہ ہونے پر تحفظات کا اظہار کیا گیا توقع ہے کہ آئی ایم ایف 11 نومبر سے شروع ہونے والے اور 15 نومبر 2024 کو اختتام پذیر ہونے والے پانچ روزہ مذاکرات کے اختتام پر ایک پریس بیان جاری کرے گا۔ آئی ایم ایف نے بدھ کی رات اور جمعرات کی صبح پبلک انویسٹمنٹ مینجمنٹ (پی آئی ایم ایے) اور Climate-PIMA پر پیش رفت کا جائزہ لیا جیسا کہ اسلام آباد نے پہلے ہی آئی ایم ایف سے کلائمیٹ فنانس کے تحت 7 سے 8 ارب ڈالر تک کے قرضوں کو بڑھانے کے لیے آئی ایم ایف سے ایک ارب ڈالر کی اضافی فنڈنگ ​​کی درخواست کی تھی۔ C-PIMA کے تحت حکومت دسمبر 2024 تک پبلک سیکٹر ڈویلپمنٹ پروگرام (پی ایس ڈی پی) میں سرمایہ کاری کے تمام منصوبوں کے ہمارے جائزے کے نتائج کی تفصیل کے ساتھ ایک رپورٹ تیار کرے گی۔,International
2299,پنجاب میں اسموگ کا زور کم نہ ہوا، لاہور آج بھی دنیا کے آلودہ ترین شہروں میں سرفہرست,https://urdu.geo.tv/latest/386848-,  لاہور: پنجاب میں اسموگ کا زور کم نہ ہوا اورلاہور آج بھی دنیاکے آلودہ ترین شہروں میں سرفہرست ہے۔ خراب فضائی معیار کے باعث لاہور میں صبح کے اوقات میں ائیر کوالٹی انڈیکس 710 ریکارڈ کیا گیا۔ پنجاب کے آلودگی کے متاثرہ شہروں میں رحیم یار خان میں پارٹیکولیٹ میٹرز 826 پر آگئے جب کہ ملتان میں 710 ریکارڈ کیا گیا۔ دوسری جانب لاہور میں شدید دھند کے باعث ائیرپورٹ، کینٹ اور اطراف میں حد نگاہ صفر ہوگئی جب کہ موٹروے ایم 2 اسلام آباد سے لاہور، ایم 3 لاہور سے درخانہ اور ایم 4 پنڈی بھٹیاں سے ملتان، ایم 5 ملتان سے جلال پور، ایم 11 لاہور  سے کامونکی اور لاہور سیالکوٹ موٹروے  مکمل بند  کردی گئی۔ اس کے علاوہ آج سے 16 نومبر تک لاہور، راولپنڈی، کے پی اور پنجاب کے بالائی اضلاع  میں بارش متوقع ہے جس سے اسموگ میں  کمی کا امکان ظاہر کیا جارہا ہے۔ پنجاب میں اسموگ کا زور کم نہیں ہوا اور لاہور میں  ایئر کوالٹی انڈیکس 1406 ریکارڈ  کیا گیا۔ اے کیو آئی کے مطابق  لاہور کے فدا حسین روڈ پر اے کیو آئی 1491 ریکارڈ کیا گیا ,International
2300,زرعی زمین پر ہاؤسنگ سوسائٹیاں نہ بنائی جائیں، اسموگ پرکم از کم 10 سال کی پالیسی بنانی چاہیے: لاہور ہائیکورٹ,https://urdu.geo.tv/latest/386871-,لاہور ہائیکورٹ نے اسموگ سے متعلق کیس میں کہا ہےکہ حکومت کو اسموگ پر کم سے کم 10 سال کی پالیسی بنانی چاہیے۔ لاہور ہائیکورٹ کے جسٹس شاہد کریم نے اسموگ کے تدارک کے لیے دائر درخواستوں پر سماعت کی اور اس موقع پر  ایڈووکیٹ جنرل پنجاب خالد اسحاق عدالت میں پیش ہوئے۔ سماعت کے دوران عدالت نے ایڈووکیٹ جنرل کو ہدایت کی کہ وزیر اعلیٰ پنجاب واپس آئیں تو آپ کو اسموگ پرطویل مدتی پالیسی پر بات کرنی چاہیے، کم از کم 10 سال کی پالیسی بنانی چاہیے۔ ایڈووکیٹ جنرل نے عدالت کو بتایا کہ پنجاب میں  الیکٹرک بسیں چلانے کے لیے بجٹ مختص کردیا ہے، اگلے سال جون سے قبل یہ الیکٹرک بسیں سڑکوں پر ہوں گی جب کہ ہم فوڈ سکیورٹی سےمتعلق اقدامات بھی کررہے ہیں۔   ایڈووکیٹ جنرل نے مزید بتایا کہ سیلاب کی صورتحال سے نمٹنے اور بارش کے پانی کو محفوظ بنانے کے لیے بھی اقدامات کررہے ہیں، زمینی سطح کا درجہ حرارت بھی بڑھا ہے، ہم اس پر بھی کام کررہے ہیں۔ خالد اسحاق کا کہنا تھا کہ اربن فاریسٹ کے لیے کام شروع ہے، مارچ میں عدالت کو اس کی رپورٹ دیں گے،  اس پر عدالت نے کہا کہ آپ بیجنگ ماڈل دیکھ کر عدالت کی معاونت کریں۔ عدالت نے حکومتی اقدام کو سراہتے ہوئے کہا کہ حکومت کو چاہیے کہ اعلان کرے زرعی زمین پر ہاؤسنگ سوسائٹیاں نہ بنائی جائیں، زیر زمین پانی محفوظ کرنے والا ایک پودہ ہے جس کو زیادہ سے زیادہ لگایا جائے اور 10 مرلہ گھروں میں واٹر ٹریٹمنٹ پلانٹ لگانا لازمی قرار دیا جائے۔ بعد ازاں عدالت نے اسموگ سے متعلق اقدامات کی  عملدرآمد رپورٹس طلب کرتے ہوئے کیس کی مزید سماعت اگلے ہفتے تک ملتوی کردی۔,International
2301,پنجاب میں دھند سے فلائٹ آپریشن شدید متاثر، 11 پروازیں منسوخ اور متعدد تاخیر کا شکار,https://urdu.geo.tv/latest/386867-,لاہور: پنجاب میں شدید دھند کی وجہ سے مختلف ائیرپورٹس کا فلائٹ آپریشن شدید متاثر ہے جس کے باعث 11 پروازیں منسوخ کردی گئیں۔ ایوی ایشن ذرائع کے مطابق پنجاب میں دھند سے فلائٹ آپریشن متاثر ہوا ہے جس کے باعث 11 پروازیں منسوخ کردی گئی ہیں اور 3 کو متبادل ائیرپورٹس پر اتارا گیا جب کہ 53 پروازیں تاخیر کا شکار بھی ہوئیں۔ ایوی ایشن ذرائع کا بتانا ہے کہ کراچی سے فیصل آبادکی دو پروازیں، لاہور کوئٹہ کی دو پروازیں، جدہ سے لاہور کی پرواز، مسقط سے سیالکوٹ کی دو پروازیں اور اسلام آباد گلگت کی 4 پروازیں بھی مسنوخ کردی گئیں۔ خراب فضائی معیار کے باعث لاہور میں صبح کے اوقات میں ائیر کوالٹی انڈیکس 710 ریکارڈ کیا گیا دوحہ سے ملتان کی پرواز کو اسلام آباد اتارا گیا اور بعد ازاں موسم ٹھیک ہونے پر پرواز کو  واپس ملتان لایا گیا، جدہ سے لاہور کی پرواز کو بھی اسلام آباد اتار لیا گیا جب کہ دمام سے سیالکوٹ کی پرواز لاہور ائیرپورٹ پر اتارا گیا۔ ایوی ایشن ذرائع کے مطابق لاہور سے کوالالمپور کی پرواز،لاہور سے بینکاک کی پرواز بھی آج صبح تک ٹیک آف نہ کرسکی جب کہ کراچی اسلام آباد کے مابین 7 پروازیں تاخیر کا شکار ہیں۔ کراچی لاہور کی 5 پروازیں بھی تاخیر کا شکار ہیں، لاہور ائیرپورٹ پر آمد و روانگی کی 19 پروازیں تاخیر کا شکار ہیں جب کہ لاہور سے دبئی اور ابوظبی کی 3 پروازوں کی روانگی میں 6 گھنٹے سے زائد کی تاخیر ہوئی ہے۔,International
2302,اسموگ: لاہور اور ملتان میں ہیلتھ ایمرجنسی نافذ، ہفتے میں تین دن مکمل لاک ڈاؤن کا اعلان,https://urdu.geo.tv/latest/386884-,  لاہور: پنجاب حکومت نے اسموگ کی بگڑتی صورتحال پر لاہور اور ملتان میں ہیلتھ ایمرجنسی نافذ کردی۔ پنجاب کی سینئر وزیر مریم اورنگزیب نے پریس کانفرنس میں کہا کہ اسموگ کی بگڑتی صورتحال پر لاہور اور ملتان میں ہیلتھ ایمرجنسی کا اعلان کرتی ہوں، لاہور اور ملتان میں جمعہ، ہفتہ اور اتوار مکمل لاک ڈاؤن ہوگا، دونوں شہروں میں ہفتے سے اگلے اتوار تک تعمیرات پر پابندی لگا رہے ہیں۔   انہوں نے کہا کہ ہیلتھ ڈیسک اور اسپتالوں میں اسٹاف کی چھٹیاں منسوخ کردی ہیں، محکموں کو ادویات وافر کرنے کی ہدایت کی جب کہ شہری موٹر سائیکل پر ایمرجنسی کے سوا باہر نہ نکلیں اور ماسک کا استعمال کریں۔ سینئر وزیر نے مزید کہا کہ بدھ تک ڈیٹا دیکھیں گے، اسموگ ہیلتھ کرائسس میں تبدیل ہو چکا ہے، پنجاب حکومت اسموگ کی روک تھام کیلئے ہر ممکن اقدام کررہی ہے اور اسموگ کی روک تھام کیلئے 10 سال کی پالیسی دے دی ہے۔ مریم اورنگزیب کا کہنا تھا کہ حکومت کے مختلف محکمے اسموگ کی روک تھام کیلئے دن رات کام کررہے ہیں، زگ زیگ ٹیکنالوجی پر نہ آنے والے بھٹے مسمار کیے جارہے ہیں تاہم اسموگ پر قابو پانا ایک لانگ ٹرم پراسیس ہے، اس پر قابو پانے کیلئے تین 3 ماہ کے ہنگامی اقدامات کیے جا رہے ہیں۔ سینئر وزیر نے مزید کہا کہ اسموگ کے باعث اسکول مزید ایک ہفتے تک بند رہیں گے، کالجز اور یونیورسٹیز میں آن لائن کلاسز ہوں گی، ریسٹورینٹس کو شام4بجے تک کا وقت دیا ہے تاہم ریسٹورینٹس سے کھانا لے جانے کی اجازت رات 8 بجے تک  ہوگی۔,International
