id,title,link,content,gold_label
2315,سندھ: 7 روزہ انسدادِ پولیو مہم کا آغاز آج ہو گا,https://jang.com.pk/news/1405343,سندھ بھر میں 7 روزہ انسدادِ پولیو مہم کا آغاز آج سے ہو گا۔ ایمرجنسی آپریشن سینٹر برائے پولیو کے مطابق 7 روزہ انسدادِ پولیو مہم 3 نومبر تک جاری رہے گی۔ سندھ بھر میں 1 کروڑ 6 لاکھ  بچوں کو پولیو سے بچاؤ کے قطرے پلائے جائیں گے۔ پولیو کے مرض سے نمٹنے کے لیے سعودی عرب کی جانب سے پاکستان اور دیگر ممالک میں منصوبوں پر عمل درآمد کیا گیا ہے۔ رواں سال ملک بھر میں پولیو کے41 کیسز رپورٹ ہوئے ہیں جن میں سے 12 کا تعلق سندھ سے ہے۔ انسدادِ پولیو مہم میں81 ہزار پولیو ورکرز حصہ لیں گے، جن کے لیے 19 ہزار سیکیورٹی اہلکار نافذ ہوں گے۔ دوسری جانب کراچی کے تمام اضلاع کے ماحولیاتی نمونوں کا پولیو وائرس ٹیسٹ مثبت آیا ہے۔,Science-Technology
2316,سندھ بھر میں سات روزہ انسداد پولیو مہم کا آغاز کل سے ہوگا، ایمرجنسی آپریشن سینٹر,https://jang.com.pk/news/1405076,سندھ بھر میں انسداد پولیو مہم کا آغاز کل سے ہوگا۔ کراچی ایمرجنسی آپریشن سینٹر کے مطابق 7 روزہ انسداد پولیو مہم 3 نومبر تک جاری رہے گی۔ ایمرجنسی آپریشن سینٹر کے ای و سی نے اس حوالے سے کہا کہ سندھ بھر میں ایک کروڑ 6 لاکھ بچوں کو انسداد پولیو کے قطرے پلائے جائیں گے۔ انہوں نے کہا کہ رواں سال ملک بھر میں 41 پولیو کیسز رپورٹ ہوئے۔ ایمرجنسی آپریشن سینٹر کے مطابق انسداد پولیو مہم میں 81 ہزار پولیو ورکرز حصہ لیں گے۔ انکا کہنا تھا کہ 19 ہزار سیکیورٹی اہلکار پولیو ورکرز کی سیکیورٹی  پر مامور ہوں گے۔ کراچی کے تمام اضلاع کے ماحولیاتی نمونوں میں پولیو وائرس مثبت آیا۔,Science-Technology
2317,لاہور میں آلودگی سے بیماریاں پھیلنے لگیں,https://jang.com.pk/news/1405026,لاہور میں آلودگی میں اضافے کے باعث آنکھ ،ناک اور گلے کی بیماریاں پھیلنے لگیں۔ طبی ماہرین نے لاہور کے شہریوں کو  ماسک پہننے، غیر ضروری طور پر گھروں سے باہر نہ نکلنے کی ہدایت کی ہے۔ ماہرین نے مشورہ دیتے ہوئے کہا ہے کہ پانی زیادہ پیئیں اور چہرے کو بار بار دھوئیں۔ ٹریفک پولیس کا کہنا ہے کہ  شہری موٹر سائیکل اور گاڑی چلاتے ہوئے احتیاط کریں۔ واضح رہے کہ لاہور کی فضا آج انتہائی مضر صحت ہے۔ لاہور آج دنیا کے آلودہ ترین شہروں کی فہرست میں دوسرے نمبر پر ہے۔ ایئر کوالٹی انڈیکس کے مطابق لاہور کی فضا میں آلودگی 700 پرٹیکیولیٹ میٹر ریکارڈ کی گئی ہے۔ شہریوں کی صحت کے لیے خطرے کی حد انتہائی اوپر چلی گئی ہے۔ محکمۂ موسمیات کے مطابق بارش نہ ہونے کے باعث فضائی آلودگی میں مزید اضافہ کا خدشہ  ہے۔ ماہرین نے شہر میں ماحولیاتی ایمرجنسی کے نفاذ کا مطالبہ کر دیا۔,Science-Technology
2318,پولیو سے نمٹنے کیلئے پاکستان و دیگر ممالک میں سعودی منصوبوں پر عملدرآمد,https://jang.com.pk/news/1404749,پولیو کے مرض سے نمٹنے کے لیے سعودی عرب کی جانب سے پاکستان اور دیگر ممالک میں منصوبوں پر عمل درآمد کیا گیا ہے۔ انسدادِ پولیو کے لیے سعودی عرب کی جانب سے کم ترقی یافتہ ملکوں کے لیے 39.114 ملین ڈالرز کے 15 منصوبوں پر عمل درآمد کیا گیا۔ عرب میڈیا کے مطابق شاہ سلمان ریلیف سینٹر اور بل اینڈ میلنڈا گیٹس فاؤنڈیشن کے درمیان مشترکہ تعاون کی یادداشت پر دستخط کیے گئے ہیں۔ فلسطین، افغانستان، سوڈان، صومالیہ، عراق میں سعودی عرب کے انسدادِپولیو منصوبوں پر عمل درآمد کیا گیا ۔ پاکستان، وسطی افریقی جمہوریہ، عوامی جمہوریہ کانگو، گنی میں بھی سعودی عرب کے انسدادِ پولیو منصوبوں پر عمل د رآمد ہوا ہے۔ سعودی میڈیا کے مطابق 11.314 ملین ڈالرز کے منصوبے شاہ سلمان مرکز امداد و انسانی خدمات کے ذریعے چلائے گئے ہیں۔ ,Science-Technology
2319,"’سُپر فوڈ‘ پالک, کئی موذی امراض کے خلاف مؤثر",https://jang.com.pk/news/1404728,آج کل پالک کا سیزن ہے اور یہ آپ ہر بڑے گروسری اسٹور سے لے کر گلی محلے کی سبزی کی ہر دکان پر نظر آتا ہے، قیمت میں کم اس سبزی کے فائدے اتنے ہیں کہ آپ شمار کرتے کرتے تھک جائیں گے، خاص طور پر آئرن یعنی فولاد اس میں کوٹ کوٹ کر بھرا ہوا ہے۔ سُپر فوڈز میں سرِ فہرست شمار کیے جانے والے پالک سے مزے دار کھانے بنانے کے بہت سارے طریقے ہیں، آپ اسے پکا کر یا کچا بھی کھا سکتے ہیں، اس میں بہت سارے وٹامنز اور معدنیات موجود ہیں جو کینسر جیسی بیماریوں کا خطرہ کم کرنے اور دیگر متعدد فوائد فراہم کرنے کی اہلیت رکھتے ہیں، پالک کے فوائد پر ایک نظر ڈالتے ہیں۔ سبز سبزیوں، خاص طور پر پالک میں کسی بھی دوسری سبزی کے مقابلے میں زیادہ غذائی اجزاء پائے جاتے ہیں، پکا ہوا ایک کپ پالک 41 کیلوری پر مشتمل ہوتی ہے جبکہ اس میں وٹامن ’اے‘ اور ’کے‘ کی غیر معمولی مقدار بھی ہوتی ہے، اس کے علاوہ پالک انسانی جسم کو روزانہ کی بنیاد پر درکار اجزاء کی ضرورت کچھ اس طرح پوری کرتی ہے۔ چکن گونیا ایک ایسا وائرس ہے جو ایک سے دوسرے فرد میں منتقل نہیں ہوتا بلکہ مچھروں کے ذریعے پھیلتا ہے۔ یہ بیماری اب تک 60 سے زائد ممالک میں دریافت ہوچکی ہے۔ میگنیز (84 فیصد)، فولیٹ (65.7 فیصد)، میگنیشیم (35.1 فیصد)، آئرن (35.7 فیصد)، کاپر (34.4 فیصد)، وٹامن بی 2 (32.3 فیصد)، وٹامن بی 6 (25.8 فیصد)، وٹامن ای (24.9 فیصد)، کیلشیئم (24.4 فیصد)، پوٹاشیئم (23.9 فیصد)، وٹامن سی (23.5 فیصد)، پانی (91 فیصد)، پروٹین (2.9 گرام)، کاربو ہائیڈریٹس (3.6 گرام)، شوگر (0.4 گرام)، فائبر (2.2 گرام)، فیٹس (0.4 گرام) اور کیلوریز (23 گرام)۔ ٭ پالک میں ناقابلِ استعمال ریشہ یعنی فائبر بہت زیادہ ہوتا ہے، جس سے آپ کی صحت بہتر اور قبض کی شکایت دور ہو گی۔ ٭ پالک میں کیروٹینائڈز کی مقدار زیادہ ہوتی ہے، جسے آپ کا جسم وٹامن اے میں بدل سکتا ہے۔ ٭ وٹامن سی ایک طاقتور اینٹی آکسیڈینٹ ہے، جو جِلد کی صحت اور قوتِ مدافعت کو فروغ دیتا ہے۔ ٭ وٹامن K1 خون جمنے کے لیے ضروری ہے، خاص طور پر پالک کا ایک پتہ روزانہ کی نصف ضرورت پوری کر سکتا ہے۔ ٭ فولک ایسڈ کو فولیٹ یا وٹامن بی 9 کے نام سے بھی جانا جاتا ہے، یہ کمپاؤنڈ حاملہ خواتین کے لیے بہت ضروری ہے اور عام خلیوں کے افعال اور پٹھوں کی افزائش میں بھی معاون ہے۔ ٭ پالک آئرن جیسے ضروری معدنی عنصر کا ایک بہترین ذریعہ ہے، آئرن ہیموگلوبن بنانے میں مدد کرتا ہے، جو آپ کے جسم کےٹشوز یا عضلات میں آکسیجن پہنچاتا ہے۔ ٭ کیلشیئم ہڈیوں کی صحت، اعصابی نظام، دل اور پٹھوں کےاہم سگنلنگ مالیکیول کے لیے ضروری ہے۔ دُکھ بیماری زندگی کا حصہ ہیں، تاہم کچھ موذی بیماریاں ایسی ہیں جو بعض اوقات جان لیوا ثابت ہوتی ہیں۔ پالک میں موجود کیلشیئم ہڈیوں کو مضبوط بنانے میں مدد دیتا ہے جبکہ وٹامن اے، وٹامن سی، فائبر، فولک ایسڈ اور دیگر غذائی اجزاء بڑی آنت اور چھاتی کے کینسر کے خلاف لڑتے ہیں۔ پالک خون میں پروٹین کی نقصان دہ سطح کو کم کرنے میں بھی مدد کرتا اور ہائی بلڈ پریشر اور امراضِ قلب سے بچا سکتا ہے۔ پالک میں موجود لیوٹین ایک خاص جزو ہے جو موتیا اور نظر خراب کرنے والے عوامل کے خلاف لڑنے میں مدد کرتا ہے، موتیا زائد العمر افراد میں بصارت سے محرومی کی سب سے بڑی وجہ ہے۔ پالک طاقتور اینٹی آکسیڈنٹس سے بھرپور ہوتا ہے جو جِلد کے خلیوں کی معمول کی نشوونما اور اسے صحت مند رکھنے میں اہم کردار ادا کرتے ہیں۔ پالک کے فوائد میں کولیجن کی پیداوار میں اضافہ بھی شامل ہے، جو جِلد کو لچکدار رکھنے میں مدد کرتا ہے اور اس پر جھریوں اور باریک لکیروں کو نمودار ہونے سے روکتا ہے۔ پالک میں موجود وٹامن اے جِلد کو سوکھے پن، چنبل اور مہاسوں کے خلاف لڑنے میں نمی فراہم کرتا ہے۔ پالک میں دو اجزاء MGDG اور SQDG پائے جاتے ہیں جو کینسر کی افزائش کو کم کر سکتے ہیں۔ ایک مطالعے میں ان مرکبات نےایک خاتون میں ناصرف ٹیومر کی رفتار سست کرنے میں مدد کی بلکہ ٹیومر کے سائز کو بھی کم کیا۔ کئی تحقیقات سے یہ بات سامنے آئی ہے کہ پالک کے استعمال سے پروسٹیٹ کینسر کے خطرے کو کم کیا جا سکتا ہے۔ یہ ہری سبزی کھانے سے چھاتی کے کینسر سے بچنے میں بھی مدد مل سکتی ہے۔ مزید برآں پالک زائد مقدار میں اینٹی آکسیڈنٹس فراہم کرتا ہے، جو کینسر سے لڑنے میں بھی مدد کرتے ہیں۔,Science-Technology
2320,کراچی: شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات,https://jang.com.pk/news/1404498,کراچی ایئرپورٹ پر شارجہ سے آنے والی پرواز کے مسافر میں منکی پاکس کی علامات پائی گئی ہیں۔ ذرائع کے مطابق مسافر کو انفیکشن ڈیزیز اسپتال کے آئیسولیشن وارڈ بھیجا گیا۔ مسافر کا تعلق پنجاب کے علاقے راجن پور سے ہے۔ ایئرپورٹ ذرائع کے مطابق طیارے کو کراچی ایئرپورٹ پر مکمل ڈس انفیکٹ کیا گیا۔,Science-Technology
2321,پاکستان میں ایک اور بچہ پولیو سے معذور ہوگیا,https://jang.com.pk/news/1404481,پاکستان میں ایک اور بچہ پولیو سے معذور ہوگیا، رواں سال پولیو سے متاثرہ بچوں کی  تعداد 41 ہو گئی۔ بلوچستان کے ضلع لورالائی میں بچے میں پولیو وائرس کی تصدیق ہوئی  ہے،  صوبے میں پولیو وائرس  سے  متاثرہ بچوں کی  تعداد 21 ہوگئی۔ محکمہ صحت کے حکام کے مطابق یہ رواں سال بلوچستان کے ضلع لورالائی سے پولیو کا پہلا کیس ہے۔ رواں سال پولیو کے کیسز  صوبے کے 11 اضلاع  سے رپورٹ  ہوئے ہیں، قلعہ عبداللّٰہ سے 6، کوئٹہ سے 3، پشین، ژوب اور چمن سے 2، 2 کیسز شامل ہیں۔ قلعہ سیف اللّٰہ، ڈیرہ بگٹی، خاران، نوشکی، جھل مگسی اور لورالائی سے  پولیو کا 1،1 کیس  رپورٹ ہوا ہے۔ محکمہ صحت کے حکام کا کہنا ہے کہ والدین 28 اکتوبر سے شروع ہونے والی انسداد پولیو مہم کے دوران بچوں کو پولیو ویکسین ضرور پلوائیں۔,Science-Technology
2322,کراچی میں ڈینگی کے کیسز میں اضافہ، آج شہر میں ڈینگی کے 18 کیسز رپورٹ,https://jang.com.pk/news/1404477,کراچی میں ڈینگی کے کیسز میں اضافہ ہوگیا ہے، گزشتہ 24 گھنٹوں کے دوران شہر میں ڈینگی کے 18 کیسز رپورٹ ہوئے ہیں۔ ترجمان محکمہ صحت سندھ کے مطابق کراچی کے ضلع وسطی میں ڈینگی کے 4 کیسز رپورٹ ہوئے۔ ترجمان محکمہ صحت نے کہا کہ ضلع کورنگی، ضلع شرقی، ضلع جنوبی اور ضلع ملیر میں 3، 3 جبکہ ضلع غربی میں ڈینگی کے 2 کیسز رپورٹ ہوئے۔ ترجمان نے کہا کہ رواں ماہ شہر میں ڈینگی کے 282 کیسز رپورٹ ہوئے جبکہ رواں سال کراچی میں ڈینگی کے 1665کیسز سامنے آئے۔ ترجمان محکمہ صحت نے کہا کہ رواں سال شہر میں ڈینگی سے ایک شخص انتقال کر گیا۔,Science-Technology
2323,کراچی: رواں سال ملیریا کے 1 ہزار 935، چکن گونیا کے 172 کیسز رپورٹ,https://jang.com.pk/news/1404425,کراچی میں رواں سال اب تک ملیریا کے 1 ہزار 935 کیسز جبکہ چکن گونیا کے 172 کیسز رپورٹ ہوئے ہیں۔ محکمۂ صحت سندھ کے ترجمان کے مطابق کراچی میں ضلع ملیر سے ملیریا  کے 1 ہزار 26، ضلع کورنگی سے 370، ضلع جنوبی سے 259، ضلع غربی سے 187، ضلع شرقی سے 86، ضلع وسطی سے 70 کیسز رپورٹ ہوئے۔ جنوری سے اکتوبر تک ضلع کیماڑی سے ملیریا کا کوئی کیس سامنے نہیں آیا۔  چکن گونیا ایک ایسا وائرس ہے جو ایک سے دوسرے فرد میں منتقل نہیں ہوتا بلکہ مچھروں کے ذریعے پھیلتا ہے۔ یہ بیماری اب تک 60 سے زائد ممالک میں دریافت ہوچکی ہے۔ اس دوران شہر میں چکن گونیا کے 956 مشتبہ کیسز بھی سامنے آئے۔ رواں سال سندھ بھر سے ملیریا کے 2 لاکھ 44 ہزار 319 کیسز رپورٹ ہوئے۔ حیدرآباد ڈویژن سے ملیریا کے 1 لاکھ 17 ہزار 134، سکھر ڈویژن سے 17 ہزار 498، لاڑکانہ ڈویژن سے 54 ہزار 225، میر پور خاص ڈویژن سے 33 ہزار 279 جبکہ شہید بینظیر آباد ڈویژن سے 20 ہزار 248 کیسز رپورٹ ہوئے۔,Science-Technology
2324,کراچی: رواں سال ڈینگی کے 1647 کیسز سامنے آ گئے,https://jang.com.pk/news/1404424,کراچی میں 23 اکتوبر کو ڈینگی کے 12کیسز رپورٹ ہوئے ہیں جبکہ واں سال کراچی میں ڈینگی کے 1647 کیسز سامنے آ گئے۔ محکمۂ صحت سندھ کے ترجمان کے مطابق ضلع وسطی و جنوبی میں ڈینگی کے 3، 3 جبکہ ضلع کورنگی، غربی اور ملیر میں 2، 2 کیسز رپورٹ ہوئے۔ محکمۂ صحت سندھ کے ترجمان نے بتایا ہے کہ رواں ماہ شہر میں ڈینگی کے 264 کیسز رپورٹ ہوئے ہیں۔   یاد رہے کہ اس حوالے سے محکمۂ موسمیات نے بتایا ہے کہ مستقبل کے موسمیاتی جائزے کی بنیاد پر امید ہے کہ نومبر میں ڈینگی کے کیسز میں کمی آئے گی۔ محکمۂ موسمیات کے مطابق موسمیاتی صورتِ حال ڈینگی کی افزائش کے لیے اب بھی سازگار ہے۔ محکمۂ موسمیات نے زور دیا ہے کہ تمام اسٹیک ہولڈر پاکستان میں جاری ڈینگی کیسز کو روکنے کے لیے مؤثر اقدامات کریں۔,Science-Technology
2325,پنجاب: ڈینگی کے مزید 128 کیسز رپورٹ، 1 مریض کا انتقال,https://jang.com.pk/news/1404390,پنجاب میں گزشتہ 24 گھنٹوں کے دوران ڈینگی کے مزید 128 کیسز رپورٹ ہوئے ہیں جبکہ اس کے ایک مریض کا انتقال ہو گیا ہے۔ محکمۂ صحت پنجاب کے ترجمان کے مطابق راولپنڈی سے 112، اٹک اور پاکپتن سے 3، 3 ڈینگی کے کیسز رپورٹ ہوئے۔ لاہور اور شیخوپورہ سے 2، 2، گوجرانوالا، چکوال، میانوالی، چنیوٹ، حافظ آباد اور لیہ سے 1، 1 ڈینگی کا کیس رپورٹ ہوا ہے۔  لاہور میں فضائی آلودگی بڑھتے ہی بیماریاں پھیلنے کا خطرہ منڈلانے لگا۔ محکمۂ صحت پنجاب نے بتایا ہے کہ ڈینگی بخار سے متاثرہ 1 مریض چل بسا، جس کا تعلق راولپنڈی سے تھا۔ مذکورہ مریض کے انتقال کے بعد رواں سال رواں ڈینگی سے جاں بحق ہونے والوں کی تعداد 11 ہو گئی۔ یاد رہے کہ اس حوالے سے محکمۂ موسمیات نے بتایا ہے کہ مستقبل کے موسمیاتی جائزے کی بنیاد پر امید ہے کہ نومبر میں ڈینگی کے کیسز میں کمی آئے گی، موسمیاتی صورتِ حال ڈینگی کی افزائش کے لیے اب بھی سازگار ہے۔ محکمۂ موسمیات نے زور دیا ہے کہ تمام اسٹیک ہولڈر پاکستان میں جاری ڈینگی کیسز کو روکنے کے لیے مؤثر اقدامات کریں۔,Science-Technology
2326,چکن گونیا سے بچاؤ کیسے ممکن؟,https://jang.com.pk/news/1404385,چکن گونیا ایک ایسا وائرس ہے جو ایک سے دوسرے فرد میں منتقل نہیں ہوتا بلکہ مچھروں کے ذریعے پھیلتا ہے، یہ بیماری اب تک 60 سے زائد ممالک میں دریافت ہو چکی ہے۔ گزشتہ سال عالمی ادارۂ صحت (ڈبلیو ایچ او) اور وزارتِ صحت نے پاکستان میں چکن گونیا کی موجودگی کی تردید کر دی تھی تاہم کراچی میں گزشتہ کچھ عرصے سے چکن گونیا نے اپنے پنجے گاڑے ہوئے ہیں اور دن بہ دن اس کے مریضوں کی تعداد میں اضافہ ہو رہا ہے۔ کراچی میں ڈینگی، ملیریا، چکن گونیا اور وائرل انفیکشن کے کیسز میں اضافہ ہو رہا ہے۔ گو کہ چکن گونیا سے متاثر مریضوں کی ہلاکت کا امکان نہ ہونے کے برابر ہوتا ہے لیکن اس کی علامات کی شدت زیادہ ہو سکتی ہے جبکہ طویل المیعاد بنیادوں پر مختلف منفی اثرات کا سامنا بھی ہو سکتا ہے۔ اس مرض کے علامات میں تیز بخار، جسم میں درد، تھکن، متلی کی شکایت اور جسم پر سرخ نشان شامل ہیں۔ بہت سے مریض مکمل طور پر شفایاب ہو جاتے ہیں، مگر کچھ کیسز میں جوڑوں کا درد کچھ ہفتے یا مہینوں بعد جاتا ہے۔ بزرگوں میں یہ مرض بعض دفعہ پیچیدگیاں اختیار کر لیتا ہے جو ان کی موت کا سبب بن سکتا ہے۔ اس وائرس سے اموات کی شرح محض 0.1 فیصد ہے مگر علامات بہت تکلیف دہ ثابت ہو سکتی ہیں۔ کراچی کے سرکاری اسپتالوں میں چکن گونیا کی تشخیصی کٹس تک دستیاب نہیں ہے۔ امریکی ویب سائٹ سینٹرز فار ڈیزیز کنڑول اینڈ پریونشن کی رپورٹ کے مطابق چکن گونیا کو روکنے یا اس کا علاج کرنے کے لیے اب تک کوئی دوا نہیں بنائی جا سکی تاہم اس حوالے سے ایک ویکسین کی آزمائش کی جا رہی ہے۔ اس بیماری کے علاج کے لیے کوئی مخصوص دوا نہ ہونے کے سبب اس کی علامات کا علاج کرنا ضروری ہے۔ بخار اور جوڑوں کی تکلیف میں کمی کے لیے ڈاکٹر مختلف ادویات تجویز کر سکتے ہیں۔ اس کے علاوہ چکن گونیا سے بچاؤ کے لیے حفاظتی تدابیر اختیار کرتے ہوئے خود کو مچھروں سے محفوظ رکھیں۔ کراچی  کراچی میں چکن گنیا تیزی سے پھیل رہا ہے جس نے... اگر کسی کو چکن گونیا ہو چکا ہے تو بیماری کے تقریباً پہلے ہفتے خود کو مچھروں کے کاٹنے سے محفوظ رکھیں۔ بیماری کے پہلے ہفتے کے دوران یہ مرض خون میں موجود ہوتا ہے، جو کسی اور مچھر کے کاٹنے پر اس میں منتقل ہو سکتا ہے اور پھر وہ دیگر افراد میں اس وائرس کو منتقل کر سکتا ہے۔ چکن گونیا کے شکار افراد کو ڈاکٹرز زیادہ سے زیادہ آرام کرنے، پانی کا زیادہ استعمال کرنے کا مشورہ دیتے ہیں، جبکہ پہلے سے کسی بیماری کی دوا کھانے والے مریضوں کو اس بخار کی دوائیں ڈاکٹر سے پوچھ کر کھانی چاہئیں۔,Science-Technology
2327,لاہور: فضائی آلودگی بڑھ گئی، بیماریاں پھیلنے کا خطرہ، شہری کیا احتیاطی تدابیر اختیار کریں؟,https://jang.com.pk/news/1404104,لاہور میں فضائی آلودگی بڑھتے ہی بیماریاں پھیلنے کا خطرہ منڈلانے لگا۔ پلمونولوجسٹ ڈاکٹر عرفان ملک کا کہنا ہے کہ فضائی آلودگی بچوں، بزرگوں، حاملہ خواتین اور بیمار افراد کے لیے خطرناک ہے۔ اُنہوں نے کہا کہ اسموگ میں اضافے سے ہارٹ اٹیک کے امکانات زیادہ ہو جاتے ہیں اور شیرخوار بچوں میں دمہ ہونے کا خدشہ بھی بڑھ جاتا ہے۔ فضائی آلودگی کے اعتبار سے آج لاہور دنیا کے آلودہ ترین شہروں میں دوسرے اور کراچی چھٹے نمبر پر آگیا ہے۔ ڈاکٹر عرفان ملک نے بتایا کہ فضائی آلودگی آنکھ اور گلے کو ہی نہیں بلکہ جلد کو بھی متاثر کرتی ہے۔ اُنہوں نے احتیاطی تدابیر بتاتے ہوئے کہا کہ پانی کا استعمال بڑھائیں اور متوازن خوراک میں دالیں اور سبزیاں شامل کریں۔ ڈاکٹر عرفان ملک نے یہ بھی کہا ہے کہ چہرے پر ماسک کے علاوہ گلاسز کا بھی استعمال کریں۔,Science-Technology
2328,علماء پولیو سے متعلق آگاہی پھیلانے میں کردار ادا کریں: علی امین گنڈاپور,https://jang.com.pk/news/1404092,وزیرِ اعلیٰ خیبر پختون خوا علی امین گنڈاپور نے اپیل کی ہے کہ علمائے کرام سے گزارش ہے کہ پولیو سے متعلق آگاہی پھیلانے میں اپنا کردار ادا کریں۔ علی امین گنڈاپور نے پولیو کے عالمی دن پر تقریب سے خطاب کرتے ہوئے کہا کہ انسداد پولیو مہم ضروری ہے، اس کیلئے صوبے میں چلینجز ہیں۔ اُنہوں نے کہا ہے کہ صوبے میں پولیو کا خاتمہ کرنا ہے، کسی گھر میں ایک معذور بھی ہو تو یہ پورے خاندان والوں کے لیے تکلیف دہ ہوتا ہے۔ چیئرمین پیپلز پارٹی بلاول بھٹو زرداری کا کہنا ہے کہ پاکستان سے پولیو کے خاتمے کی تاریخی جدوجہد کا آغاز شہید بینظیر بھٹو نے کیا تھا۔ وزیرِ اعلیٰ خیبر پختون خوا نے عوام سے اپیل کی ہے کہ انسدادِ پولیو مہم کا بائیکاٹ نہ کیا جائے، بچوں کو پولیو سے بچاؤ کے قطرے لازمی پلائیں۔ اُنہوں نے کہا کہ صوبے میں انسدادِ پولیو مہم شروع کی جا رہی ہے، ان علاقوں کو زیادہ توجہ دیں گے جہاں بچے پولیو سے بچاؤ کے قطرے پینے سے محروم رہ جاتے ہیں۔ علی امین گنڈاپور نے یہ بھی کہا کہ کسی کو معذوری سے بچانا بھی ان کی زندگی بچانے کے برابر ہے، پولیو کا خاتمہ پوری قوم کی جنگ ہے۔,Science-Technology
2329,پاکستان میں پہلی پولیو ویکسین آصفہ بھٹو کو پلائی گئی: بلاول بھٹو,https://jang.com.pk/news/1404088,چیئرمین پیپلز پارٹی بلاول بھٹو زرداری کا کہنا ہے کہ پاکستان سے پولیو کے خاتمے کی تاریخی جدوجہد کا آغاز میری والدہ شہید بینظیر بھٹو نے کیا تھا۔ بلاول بھٹو زرداری نے پولیو کے عالمی دن پر اپنے پیغام میں کہا ہے کہ پولیو پاکستان میں بچوں کے مستقبل کو خطرے میں ڈال رہا ہے لیکن ہم پاکستان سے پولیو کے مکمل خاتمے کے لیے پُرعزم ہیں۔ اُنہوں نے کہا کہ رواں سال سامنے آنے والے نئے کیسز کے پیشِ نظر تازہ عزم کی ضرورت ہے، بینظیر بھٹو نے اپنی حکومت میں سخت مخالفت کے باوجود انسدادِ پولیو مہم کا آغاز کیا اور اُنہوں نے سب سے پہلے آصفہ بھٹو کو پولیو سے بچاؤ کی ویکسین پلائی۔ گورنر خیبرپختون خوا فیصل کریم کنڈی کا کہنا ہے کہ پاکستان کو پولیو سے پاک بنانا اوّلین ترجیح ہے۔ چیئرمین پیپلز پارٹی نے کہا کہ بی بی آصفہ بھٹو پاکستان میں پولیو ویکسین حاصل کرنے والی پہلی بچی تھیں۔ اُنہوں نے کہا کہ رواں سال ملک میں رپورٹ ہونے والے 39 پولیو کیسز پر تشویش ہے، آج ہمیں مل کر کھڑا ہونا ہو گا تاکہ کوئی بچہ پولیو کا شکار نہ ہو۔ بلاول بھٹو زرداری نے کہا کہ انسدادِ پولیو مہم صرف صحت مہم نہیں بلکہ قومی مشن ہے، ہم شہید محترمہ بینظیر بھٹو کے اصولوں پر عمل پیرا رہیں گے۔ اُنہوں نے یہ بھی کہا کہ  بچوں کے مستقبل کے لیے پولیو سے پاک پاکستان کا وعدہ کرتے ہیں۔,Science-Technology
2330,ملک میں پولیو وائرس کا 40 واں کیس رپورٹ,https://jang.com.pk/news/1404031,   رواں سال ملک میں پولیو وائرس کا 40 واں کیس رپورٹ ہوگیا۔ نیشنل ایمرجنسی آپریشن سینٹر فار پولیو کے مطابق پولیو وائرس کا یہ کیس خیبرپختونخوا سے رپورٹ ہوا ہے۔ پولیو سے متاثرہ بچے کا تعلق کوہاٹ سے ہے۔ نیشنل ای او سی کے مطابق اس سال میرپور خاص اور سانگھڑ سے پولیو کے یہ پہلے کیسز ہیں۔ نیشنل ای او سی کے مطابق رواں سال ملک کے مختلف شہروں سے سامنے آنے والے پولیو کیس 40 ہوگئے ہیں۔ بلوچستان 20، سندھ 12، کے پی کے 6، پنجاب اور اسلام آباد سے پولیو کا ایک ایک کیس رپورٹ ہوا ہے۔ ,Science-Technology
2331,لاہور کی فضا میں آلودگی مزید بڑھ گئی,https://jang.com.pk/news/1403709,   لاہور کی فضا میں آلودگی مزید بڑھ گئی جس سے صحت سے متعلق خطرات میں بھی اضافہ ہو گیا ہے۔ عالمی ماحولیاتی ویب سائٹ کے مطابق لاہور کا ایئر کوالٹی انڈیکس 419 تک پہنچ گیا ہے اور دنیا کے آلودہ ترین شہروں میں لاہور کا پہلا نمبر ہے۔ فضائی آلودگی بڑھنے سے حدِ نگاہ بھی متاثر ہوئی ہے۔ لاہور میں فضائی آلودگی کے باعث اسکول کھلنے کے وقت میں تبدیلی کردی گئی۔ دوسری جانب طبی ماہرین نے کہا ہے کہ شہر کی فضا بچے، بوڑھے اور بیمار افراد کے لیے انتہائی مضر ہے۔ طبی ماہرین کا کہنا ہے کہ سانس، دمہ، پھیپھڑے اور الرجی سے متاثرہ افراد کو احتیاط کرنے کی ضرورت ہے۔ علاوہ ازیں لاہور، فیصل آباد، شیخوپورہ، ننکانہ صاحب اور قصور میں دسمبر کے وسط تک اسموگ بڑھنے کے امکانات ہیں۔ ,Science-Technology
